42949961615	-100.001225	32.400771
8590235781	-100.025338	37.751989
34359748308	-100.044042	41.756828
42949958520	-100.091542	32.900229
42950097642	-100.09251	48.675521
381765	-100.106125	40.110666
381775	-100.131026	40.108139
42949906677	-100.144884	32.853701
34359811278	-100.155323	34.133855
34360141826	-100.172947	40.930078
34359748356	-100.193721	41.865766
60129803993	-100.233682	32.520005
8590245013	-100.235651	34.438475
8590374020	-100.241548	46.630738
8590374054	-100.242235	46.276194
60129719277	-100.243549	45.521488
314854	-100.295425	46.684812
34360024837	-100.324449	37.297595
8590244848	-100.332024	34.477204
34360104277	-100.34111	36.440728
42950107189	-100.356928	48.702527
25770089991	-100.361959	39.109571
60129638962	-100.37491	47.494297
314021	-100.38983	47.156332
314363	-100.401942	46.817197
355271	-100.405137	41.937023
51539657357	-100.411026	32.464484
51539657425	-100.413985	32.464782
314982	-100.414391	46.820795
60129553152	-100.420094	31.470754
25769949339	-100.420124	31.479539
34359841604	-100.42854	28.859812
60129553095	-100.43339	31.454746
25770194096	-100.433403	37.819158
34359795248	-100.441285	43.924477
60129730396	-100.441513	40.649979
25770194327	-100.453223	38.486321
51539658483	-100.454219	32.233455
17180120278	-100.467465	34.561232
34359841693	-100.499166	28.698453
25769900307	-100.500306	29.227928
314311	-100.500506	46.820277
34359837071	-100.521028	33.995402
25769949163	-100.523307	31.416065
25769949175	-100.531678	31.416386
25770087396	-100.545654	39.988984
42949906727	-100.569967	32.556462
25770194407	-100.61092	38.600295
51539774730	-100.616348	47.831396
51539657463	-100.654081	32.138088
51539658571	-100.656636	32.515714
25770087171	-100.663504	39.925447
8590224149	-100.675998	37.882196
25769941567	-100.677156	35.656283
8590224170	-100.680907	37.883992
42949963901	-100.689812	32.417313
17180120093	-100.715703	34.507183
17180299252	-100.723744	29.392116
17180293875	-100.747178	39.470417
315959	-100.74846	46.833094
315273	-100.757088	47.061854
315044	-100.762695	46.86474
42950082178	-100.765472	31.324054
315353	-100.77058	47.125054
42950082182	-100.7794	31.316364
42949725245	-100.812748	48.015758
213394	-100.814357	37.095458
34359795419	-100.819669	43.897116
42950107118	-100.819921	48.663174
290748	-100.825124	41.151314
290462	-100.832015	41.145339
8590223693	-100.838082	37.957586
25770217042	-100.847352	37.482538
290282	-100.852053	41.149005
17179944848	-100.867704	40.212046
8590223881	-100.870492	37.963505
42949948232	-100.879841	32.682828
17180293860	-100.880939	39.162286
8590007763	-100.887393	34.939255
8590223848	-100.888195	37.966996
8590222769	-100.891015	37.967656
8590222720	-100.892644	37.997311
17180119723	-100.89871	34.397435
42949964129	-100.900974	32.35776
51539775476	-100.90564	46.823103
42949964115	-100.906227	32.380834
17179944819	-100.907113	40.246703
8590222625	-100.911247	38.162981
17179986239	-100.91358	35.562407
17180298928	-100.914974	29.359567
8590222584	-100.916139	38.171981
51539774923	-100.928918	47.241998
42949964085	-100.943488	32.380749
60129705762	-100.961601	47.249146
51539775328	-100.992551	46.837637
25770217166	-100.995107	37.439639
17179986174	-101.006511	35.513418
17180298687	-101.018083	29.453363
17179944788	-101.021536	40.297891
25770217084	-101.026743	37.406371
8590309456	-101.036098	42.043492
320006	-101.037044	47.240079
17180293973	-101.0459	39.401491
17179986453	-101.050955	35.486637
17180293948	-101.053128	39.401339
8590223203	-101.06642	38.032411
34359794866	-101.074392	43.899244
42949820008	-101.091239	38.487102
34359814131	-101.125433	36.24468
25770194604	-101.139648	37.360826
34360071071	-101.140022	36.906842
290978	-101.144938	40.847702
51539776085	-101.150673	46.819115
60129705576	-101.150868	47.473138
60129705568	-101.170371	47.497271
291319	-101.203652	41.168618
34360070974	-101.271224	36.81832
34359794965	-101.271297	43.833888
60129705191	-101.282934	48.23246
51539774509	-101.291186	47.821238
60129705275	-101.301971	48.234467
17179944985	-101.306284	40.126414
51539774317	-101.307583	47.813291
17180299305	-101.344294	29.758064
25769919816	-101.346845	39.028803
17180299303	-101.349624	29.756883
51539774424	-101.357396	47.813388
34359794923	-101.35978	43.836624
8590308395	-101.363275	37.886708
292172	-101.37609	41.120432
34360059841	-101.379184	48.226728
17180299277	-101.382914	29.77144
34359814651	-101.385027	35.665618
34359814537	-101.434525	35.662619
34360071215	-101.451141	36.704668
34359814359	-101.459642	35.979402
42949942968	-101.460996	31.189751
51539774393	-101.470469	47.836818
34360071199	-101.485408	36.677093
42949717360	-101.500034	35.500046
42949968024	-101.509575	32.22994
42949967987	-101.540933	32.243896
334003	-101.541895	37.931105
292427	-101.571159	41.238962
34359751073	-101.579848	42.031375
292201	-101.588838	41.129297
51539707923	-101.603641	48.619564
42949717795	-101.60743	35.289158
292417	-101.61476	41.25098
25769854420	-101.627258	34.177304
51539775931	-101.638237	46.845528
311926	-101.650189	36.03797
34359794750	-101.66435	43.780062
34359751121	-101.672521	42.008402
34359797785	-101.673086	44.034617
17180118868	-101.678654	40.040531
17180299011	-101.686105	29.912901
25769855261	-101.691396	34.189216
17180177220	-101.750273	39.775014
60129790106	-101.76102	40.837897
317306	-101.770551	47.264105
60129790103	-101.777889	40.837305
25770022656	-101.780631	34.532487
25769854621	-101.783306	34.10233
17180267123	-101.787779	33.575345
17180267122	-101.788462	33.574767
34359876467	-101.804877	35.211892
17180267355	-101.80611	33.55963
51539708025	-101.8091	48.478393
34359877272	-101.809353	35.354219
17180267284	-101.825416	33.55214
17180267225	-101.825459	33.565925
17180267296	-101.825967	33.553295
17180266836	-101.827822	33.574082
17180245831	-101.83313	29.964715
51539707821	-101.835347	48.72737
17180267054	-101.837143	33.569299
17180266847	-101.842296	33.588255
316987	-101.843278	47.2607
25769854465	-101.84446	34.051426
17180266780	-101.854886	33.597394
17180267364	-101.855326	33.645245
17180267020	-101.85866	33.609931
25769936604	-101.877029	35.070342
17180267657	-101.895144	33.581292
25769936479	-101.91484	34.989069
51539775714	-101.939478	46.869878
51539773668	-101.959009	48.027817
17180246303	-101.989692	30.011649
51539773606	-101.997356	47.965856
320180	-101.998046	34.325618
311751	-102.007116	35.674951
8590045948	-102.03055	43.730896
25769936297	-102.043351	34.972012
34359752966	-102.07943	42.018805
34359877486	-102.084785	35.192589
17180245774	-102.127212	36.387318
25769936329	-102.13503	34.940059
8590048436	-102.135621	43.989536
320302	-102.13735	34.402374
25769912796	-102.150159	39.320856
25770257258	-102.152953	45.943859
25770029364	-102.179722	35.493663
8590048370	-102.182657	44.003314
42949862637	-102.182766	31.939559
42949862859	-102.198921	31.931191
17180235870	-102.205606	40.083962
34359753229	-102.207337	42.802418
42949862821	-102.208129	31.926439
42949863724	-102.210296	31.925493
34360060290	-102.212581	48.687498
42949863495	-102.219063	31.920714
42949863764	-102.227478	31.91604
42949863370	-102.23236	31.912529
8590245520	-102.236074	36.492
8590048279	-102.237766	44.002279
42949863097	-102.240547	31.909359
17179994295	-102.269458	41.380953
51539773761	-102.279065	47.97231
25769932223	-102.303594	38.061978
25770023268	-102.3289	33.925453
25770023429	-102.336613	33.930448
34360184750	-102.341928	38.820439
25769912606	-102.350206	39.299245
17180315085	-102.352774	33.593398
34359836386	-102.356748	31.849604
17180314978	-102.372824	33.593616
34359811444	-102.380868	34.822006
25769912616	-102.427517	39.302515
8590049711	-102.447416	44.065579
34359836697	-102.449921	31.801439
25769912637	-102.465317	39.295613
17180246111	-102.467534	30.165235
8590049859	-102.474561	44.010195
8590049881	-102.484122	44.003462
8590045527	-102.498722	43.742208
51539774164	-102.536461	48.314657
34359836536	-102.551975	31.748824
34359841057	-102.560065	32.94041
34359841063	-102.564354	32.936859
316453	-102.564816	34.707149
34359840969	-102.566845	32.931353
17180314843	-102.572329	33.595842
240052	-102.593054	37.269075
240050	-102.593054	37.269693
8590245567	-102.613076	36.12517
8590046668	-102.619886	43.825509
17179994232	-102.636895	41.505598
42949812234	-102.640652	48.559081
25770029461	-102.652536	35.272335
8590058317	-102.682705	34.198634
17180214386	-102.682965	40.890287
34360059127	-102.701644	46.868919
34360058895	-102.707411	46.869082
8590235429	-102.724147	42.089812
42949812291	-102.739734	48.887087
8590050095	-102.747878	44.078393
42949956364	-102.78571	38.479069
8590235639	-102.794502	42.091852
8590058241	-102.821194	34.285682
25770029407	-102.840685	35.224634
8590309240	-102.863055	42.798568
51539820823	-102.87775	30.099379
25769935090	-102.879205	30.893205
8590235214	-102.879209	42.094088
17180214469	-102.88559	40.689557
316474	-102.895069	34.320913
51539820945	-102.906718	30.117805
51539681724	-102.910302	41.148157
8590047790	-102.94034	43.978947
25769934882	-102.970839	30.829545
240390	-102.988099	37.590181
8590047847	-102.992199	43.996937
240396	-102.993938	37.596163
51539681839	-102.999906	41.145682
17180089639	-103.028151	41.538137
316296	-103.037011	34.390103
316344	-103.039477	34.390075
8590049315	-103.05388	44.112122
17180214585	-103.080875	40.668099
8590235244	-103.092117	42.332247
51539656485	-103.102945	31.865851
17180089519	-103.108276	41.670284
8590046842	-103.115692	44.039567
8590049410	-103.133944	44.105203
8590051023	-103.134463	43.999988
42949954956	-103.137464	31.528085
51539681883	-103.137665	41.195036
8590361759	-103.15154	48.349814
8590048045	-103.160116	44.021791
51539681875	-103.180124	41.206398
8590235434	-103.181186	42.372298
8590050927	-103.181694	43.897494
8590048161	-103.189329	44.051721
8590074034	-103.200774	43.818603
42949926856	-103.204541	38.063563
